SensorName,AQI,AQI_Range,time_stamp,year,date,time,id
Lights Out Norlite / Capital Region Air Justice Lab #16 (Cohoes) Info at: www.mediasanctuary.org/ajl,101.0,Unhealthy for Sensitive Groups,2025-08-07T18:20:00Z,2025,2025-08-07,18:20:00,156199
Lights Out Norlite / Capital Region Air Justice Lab #16 (Cohoes) Info at: www.mediasanctuary.org/ajl,101.2,Unhealthy for Sensitive Groups,2025-08-07T18:30:00Z,2025,2025-08-07,18:30:00,156199
Lights Out Norlite / Capital Region Air Justice Lab #16 (Cohoes) Info at: www.mediasanctuary.org/ajl,102.0,Unhealthy for Sensitive Groups,2025-08-07T18:50:00Z,2025,2025-08-07,18:50:00,156199
Lights Out Norlite / Capital Region Air Justice Lab #16 (Cohoes) Info at: www.mediasanctuary.org/ajl,174.3,Unhealthy,2025-12-02T22:40:00Z,2025,2025-12-02,22:40:00,156199
Lights Out Norlite / Capital Region Air Justice Lab #16 (Cohoes) Info at: www.mediasanctuary.org/ajl,133.0,Unhealthy for Sensitive Groups,2025-12-27T19:10:00Z,2025,2025-12-27,19:10:00,156199
Lights Out Norlite / Capital Region Air Justice Lab #16 (Cohoes) Info at: www.mediasanctuary.org/ajl,178.2,Unhealthy,2025-12-27T19:20:00Z,2025,2025-12-27,19:20:00,156199
Lights Out Norlite / Capital Region Air Justice Lab #16 (Cohoes) Info at: www.mediasanctuary.org/ajl,175.2,Unhealthy,2025-12-27T19:30:00Z,2025,2025-12-27,19:30:00,156199
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,102.5,Unhealthy for Sensitive Groups,2023-04-03T00:50:00Z,2023,2023-04-03,00:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,152.3,Unhealthy,2023-04-04T20:50:00Z,2023,2023-04-04,20:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,161.2,Unhealthy,2023-05-04T21:50:00Z,2023,2023-05-04,21:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,146.8,Unhealthy for Sensitive Groups,2023-05-04T22:00:00Z,2023,2023-05-04,22:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,108.6,Unhealthy for Sensitive Groups,2023-05-31T05:10:00Z,2023,2023-05-31,05:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,115.8,Unhealthy for Sensitive Groups,2023-05-31T05:20:00Z,2023,2023-05-31,05:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,128.8,Unhealthy for Sensitive Groups,2023-05-31T05:30:00Z,2023,2023-05-31,05:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,136.2,Unhealthy for Sensitive Groups,2023-05-31T05:40:00Z,2023,2023-05-31,05:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,149.0,Unhealthy for Sensitive Groups,2023-05-31T05:50:00Z,2023,2023-05-31,05:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,151.5,Unhealthy,2023-05-31T06:00:00Z,2023,2023-05-31,06:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,151.9,Unhealthy,2023-05-31T06:10:00Z,2023,2023-05-31,06:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,152.7,Unhealthy,2023-05-31T06:20:00Z,2023,2023-05-31,06:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,152.8,Unhealthy,2023-05-31T06:30:00Z,2023,2023-05-31,06:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,152.9,Unhealthy,2023-05-31T06:40:00Z,2023,2023-05-31,06:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,153.1,Unhealthy,2023-05-31T06:50:00Z,2023,2023-05-31,06:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,152.6,Unhealthy,2023-05-31T07:00:00Z,2023,2023-05-31,07:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,152.5,Unhealthy,2023-05-31T07:10:00Z,2023,2023-05-31,07:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,152.6,Unhealthy,2023-05-31T07:20:00Z,2023,2023-05-31,07:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,152.5,Unhealthy,2023-05-31T07:30:00Z,2023,2023-05-31,07:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,151.9,Unhealthy,2023-05-31T07:40:00Z,2023,2023-05-31,07:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,151.7,Unhealthy,2023-05-31T07:50:00Z,2023,2023-05-31,07:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,147.5,Unhealthy for Sensitive Groups,2023-05-31T08:00:00Z,2023,2023-05-31,08:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,142.9,Unhealthy for Sensitive Groups,2023-05-31T08:10:00Z,2023,2023-05-31,08:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,139.7,Unhealthy for Sensitive Groups,2023-05-31T08:20:00Z,2023,2023-05-31,08:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,133.5,Unhealthy for Sensitive Groups,2023-05-31T08:30:00Z,2023,2023-05-31,08:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,129.3,Unhealthy for Sensitive Groups,2023-05-31T08:40:00Z,2023,2023-05-31,08:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,125.6,Unhealthy for Sensitive Groups,2023-05-31T08:50:00Z,2023,2023-05-31,08:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,124.4,Unhealthy for Sensitive Groups,2023-05-31T09:00:00Z,2023,2023-05-31,09:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,120.2,Unhealthy for Sensitive Groups,2023-05-31T09:10:00Z,2023,2023-05-31,09:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,120.2,Unhealthy for Sensitive Groups,2023-05-31T09:20:00Z,2023,2023-05-31,09:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,117.7,Unhealthy for Sensitive Groups,2023-05-31T09:30:00Z,2023,2023-05-31,09:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,116.3,Unhealthy for Sensitive Groups,2023-05-31T09:40:00Z,2023,2023-05-31,09:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,113.3,Unhealthy for Sensitive Groups,2023-05-31T09:50:00Z,2023,2023-05-31,09:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,115.5,Unhealthy for Sensitive Groups,2023-05-31T10:00:00Z,2023,2023-05-31,10:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,117.5,Unhealthy for Sensitive Groups,2023-05-31T10:10:00Z,2023,2023-05-31,10:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,115.5,Unhealthy for Sensitive Groups,2023-05-31T10:20:00Z,2023,2023-05-31,10:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,112.8,Unhealthy for Sensitive Groups,2023-05-31T10:30:00Z,2023,2023-05-31,10:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,109.4,Unhealthy for Sensitive Groups,2023-05-31T10:40:00Z,2023,2023-05-31,10:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,106.9,Unhealthy for Sensitive Groups,2023-05-31T10:50:00Z,2023,2023-05-31,10:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,104.7,Unhealthy for Sensitive Groups,2023-05-31T11:00:00Z,2023,2023-05-31,11:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,106.9,Unhealthy for Sensitive Groups,2023-05-31T11:10:00Z,2023,2023-05-31,11:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,106.9,Unhealthy for Sensitive Groups,2023-05-31T11:20:00Z,2023,2023-05-31,11:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,105.2,Unhealthy for Sensitive Groups,2023-05-31T11:30:00Z,2023,2023-05-31,11:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,101.0,Unhealthy for Sensitive Groups,2023-05-31T11:50:00Z,2023,2023-05-31,11:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,104.7,Unhealthy for Sensitive Groups,2023-06-06T02:00:00Z,2023,2023-06-06,02:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,106.4,Unhealthy for Sensitive Groups,2023-06-06T02:10:00Z,2023,2023-06-06,02:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,112.3,Unhealthy for Sensitive Groups,2023-06-06T02:20:00Z,2023,2023-06-06,02:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,115.8,Unhealthy for Sensitive Groups,2023-06-06T02:30:00Z,2023,2023-06-06,02:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,117.7,Unhealthy for Sensitive Groups,2023-06-06T02:40:00Z,2023,2023-06-06,02:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,117.7,Unhealthy for Sensitive Groups,2023-06-06T02:50:00Z,2023,2023-06-06,02:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,114.8,Unhealthy for Sensitive Groups,2023-06-06T03:00:00Z,2023,2023-06-06,03:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,117.0,Unhealthy for Sensitive Groups,2023-06-06T03:10:00Z,2023,2023-06-06,03:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,117.0,Unhealthy for Sensitive Groups,2023-06-06T03:20:00Z,2023,2023-06-06,03:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,114.5,Unhealthy for Sensitive Groups,2023-06-06T03:30:00Z,2023,2023-06-06,03:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,116.8,Unhealthy for Sensitive Groups,2023-06-06T03:40:00Z,2023,2023-06-06,03:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,116.0,Unhealthy for Sensitive Groups,2023-06-06T03:50:00Z,2023,2023-06-06,03:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,113.6,Unhealthy for Sensitive Groups,2023-06-06T04:00:00Z,2023,2023-06-06,04:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,114.3,Unhealthy for Sensitive Groups,2023-06-06T04:10:00Z,2023,2023-06-06,04:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,112.6,Unhealthy for Sensitive Groups,2023-06-06T04:20:00Z,2023,2023-06-06,04:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,113.1,Unhealthy for Sensitive Groups,2023-06-06T04:30:00Z,2023,2023-06-06,04:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,112.1,Unhealthy for Sensitive Groups,2023-06-06T04:40:00Z,2023,2023-06-06,04:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,115.0,Unhealthy for Sensitive Groups,2023-06-06T04:50:00Z,2023,2023-06-06,04:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,113.3,Unhealthy for Sensitive Groups,2023-06-06T05:00:00Z,2023,2023-06-06,05:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,114.5,Unhealthy for Sensitive Groups,2023-06-06T05:10:00Z,2023,2023-06-06,05:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,115.0,Unhealthy for Sensitive Groups,2023-06-06T05:20:00Z,2023,2023-06-06,05:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,115.0,Unhealthy for Sensitive Groups,2023-06-06T05:30:00Z,2023,2023-06-06,05:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,114.8,Unhealthy for Sensitive Groups,2023-06-06T05:40:00Z,2023,2023-06-06,05:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,115.5,Unhealthy for Sensitive Groups,2023-06-06T05:50:00Z,2023,2023-06-06,05:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,117.3,Unhealthy for Sensitive Groups,2023-06-06T06:00:00Z,2023,2023-06-06,06:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,112.1,Unhealthy for Sensitive Groups,2023-06-06T06:10:00Z,2023,2023-06-06,06:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,114.1,Unhealthy for Sensitive Groups,2023-06-06T06:20:00Z,2023,2023-06-06,06:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,112.6,Unhealthy for Sensitive Groups,2023-06-06T06:30:00Z,2023,2023-06-06,06:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,113.1,Unhealthy for Sensitive Groups,2023-06-06T06:40:00Z,2023,2023-06-06,06:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,114.1,Unhealthy for Sensitive Groups,2023-06-06T06:50:00Z,2023,2023-06-06,06:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,114.3,Unhealthy for Sensitive Groups,2023-06-06T07:00:00Z,2023,2023-06-06,07:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,112.1,Unhealthy for Sensitive Groups,2023-06-06T07:10:00Z,2023,2023-06-06,07:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,113.3,Unhealthy for Sensitive Groups,2023-06-06T07:20:00Z,2023,2023-06-06,07:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,115.5,Unhealthy for Sensitive Groups,2023-06-06T07:30:00Z,2023,2023-06-06,07:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,114.1,Unhealthy for Sensitive Groups,2023-06-06T07:40:00Z,2023,2023-06-06,07:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,113.8,Unhealthy for Sensitive Groups,2023-06-06T07:50:00Z,2023,2023-06-06,07:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,114.8,Unhealthy for Sensitive Groups,2023-06-06T08:00:00Z,2023,2023-06-06,08:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,115.0,Unhealthy for Sensitive Groups,2023-06-06T08:10:00Z,2023,2023-06-06,08:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,115.0,Unhealthy for Sensitive Groups,2023-06-06T08:20:00Z,2023,2023-06-06,08:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,114.1,Unhealthy for Sensitive Groups,2023-06-06T08:30:00Z,2023,2023-06-06,08:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,116.5,Unhealthy for Sensitive Groups,2023-06-06T08:40:00Z,2023,2023-06-06,08:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,117.5,Unhealthy for Sensitive Groups,2023-06-06T08:50:00Z,2023,2023-06-06,08:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,115.3,Unhealthy for Sensitive Groups,2023-06-06T09:00:00Z,2023,2023-06-06,09:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,115.8,Unhealthy for Sensitive Groups,2023-06-06T09:10:00Z,2023,2023-06-06,09:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,117.5,Unhealthy for Sensitive Groups,2023-06-06T09:20:00Z,2023,2023-06-06,09:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,119.7,Unhealthy for Sensitive Groups,2023-06-06T09:30:00Z,2023,2023-06-06,09:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,123.2,Unhealthy for Sensitive Groups,2023-06-06T09:40:00Z,2023,2023-06-06,09:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,123.9,Unhealthy for Sensitive Groups,2023-06-06T09:50:00Z,2023,2023-06-06,09:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,123.4,Unhealthy for Sensitive Groups,2023-06-06T10:00:00Z,2023,2023-06-06,10:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,127.8,Unhealthy for Sensitive Groups,2023-06-06T10:10:00Z,2023,2023-06-06,10:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,130.3,Unhealthy for Sensitive Groups,2023-06-06T10:20:00Z,2023,2023-06-06,10:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,134.0,Unhealthy for Sensitive Groups,2023-06-06T10:30:00Z,2023,2023-06-06,10:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,132.8,Unhealthy for Sensitive Groups,2023-06-06T10:40:00Z,2023,2023-06-06,10:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,135.5,Unhealthy for Sensitive Groups,2023-06-06T10:50:00Z,2023,2023-06-06,10:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,136.9,Unhealthy for Sensitive Groups,2023-06-06T11:00:00Z,2023,2023-06-06,11:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,139.2,Unhealthy for Sensitive Groups,2023-06-06T11:10:00Z,2023,2023-06-06,11:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,141.6,Unhealthy for Sensitive Groups,2023-06-06T11:20:00Z,2023,2023-06-06,11:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,142.4,Unhealthy for Sensitive Groups,2023-06-06T11:30:00Z,2023,2023-06-06,11:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,144.3,Unhealthy for Sensitive Groups,2023-06-06T11:40:00Z,2023,2023-06-06,11:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,151.3,Unhealthy,2023-06-06T11:50:00Z,2023,2023-06-06,11:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,151.9,Unhealthy,2023-06-06T12:00:00Z,2023,2023-06-06,12:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,151.8,Unhealthy,2023-06-06T12:10:00Z,2023,2023-06-06,12:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,151.8,Unhealthy,2023-06-06T12:20:00Z,2023,2023-06-06,12:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,151.7,Unhealthy,2023-06-06T12:30:00Z,2023,2023-06-06,12:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,152.3,Unhealthy,2023-06-06T12:40:00Z,2023,2023-06-06,12:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,152.9,Unhealthy,2023-06-06T12:50:00Z,2023,2023-06-06,12:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,152.4,Unhealthy,2023-06-06T13:00:00Z,2023,2023-06-06,13:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,152.7,Unhealthy,2023-06-06T13:10:00Z,2023,2023-06-06,13:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,153.7,Unhealthy,2023-06-06T13:20:00Z,2023,2023-06-06,13:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,154.7,Unhealthy,2023-06-06T13:30:00Z,2023,2023-06-06,13:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,154.4,Unhealthy,2023-06-06T13:40:00Z,2023,2023-06-06,13:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,154.7,Unhealthy,2023-06-06T13:50:00Z,2023,2023-06-06,13:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,154.5,Unhealthy,2023-06-06T14:00:00Z,2023,2023-06-06,14:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,155.1,Unhealthy,2023-06-06T14:10:00Z,2023,2023-06-06,14:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,155.9,Unhealthy,2023-06-06T14:20:00Z,2023,2023-06-06,14:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,155.7,Unhealthy,2023-06-06T14:30:00Z,2023,2023-06-06,14:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,156.4,Unhealthy,2023-06-06T14:40:00Z,2023,2023-06-06,14:40:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,157.0,Unhealthy,2023-06-06T14:50:00Z,2023,2023-06-06,14:50:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,157.5,Unhealthy,2023-06-06T15:00:00Z,2023,2023-06-06,15:00:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,158.1,Unhealthy,2023-06-06T15:10:00Z,2023,2023-06-06,15:10:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,158.1,Unhealthy,2023-06-06T15:20:00Z,2023,2023-06-06,15:20:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,158.8,Unhealthy,2023-06-06T15:30:00Z,2023,2023-06-06,15:30:00,156171
Lights Out Norlite / Capital Region Air Justice Lab #17 (Cohoes) Info at: www.mediasanctuary.org/ajl,157.6,Unhealthy,2023-06-06T15:40:00Z,2023,2023-06-06,15:40:00,156171
